fips,start,end,aet,cwd
47189,1950,1980,670.5134929,612.1044375
47189,1982,2011,683.6830084,582.3056079
47189,2007,2011,658.6228713,634.3287853
47189,2012,2016,711.5666497,560.9168846
36109,1950,1980,507.9495357,386.7635599
36109,1982,2011,523.5717028,373.5441467
36109,2007,2011,523.0365811,380.1738499
36109,2012,2016,527.3051525,377.5630919
21227,1950,1980,661.5638561,561.962106
21227,1982,2011,685.2919261,538.2535439
21227,2007,2011,675.3538848,574.6902426
21227,2012,2016,706.9443606,525.0958859
35031,1950,1980,251.1217796,1026.617625
35031,1982,2011,285.8498343,1015.137477
35031,2007,2011,261.8810054,1059.803482
35031,2012,2016,234.3809343,1086.863571
8013,1950,1980,313.6157833,894.2901879
8013,1982,2011,346.4429198,879.6919934
8013,2007,2011,316.6984179,914.2549081
8013,2012,2016,342.1317462,902.7734941
46009,1950,1980,395.0468535,692.4982821
46009,1982,2011,401.7729033,659.4911624
46009,2007,2011,436.9302899,609.6891679
46009,2012,2016,420.086981,667.8469848
20023,1950,1980,367.4825702,894.4793462
20023,1982,2011,396.7010918,851.1419143
20023,2007,2011,432.1448976,808.9270112
20023,2012,2016,360.6914774,938.5794235
48203,1950,1980,629.1519908,790.5656692
48203,1982,2011,632.4134576,768.5506745
48203,2007,2011,637.8231066,783.0735065
48203,2012,2016,593.8697398,799.3472916
48147,1950,1980,578.6876106,800.804245
48147,1982,2011,603.6033648,746.4616745
48147,2007,2011,572.0457999,780.8113288
48147,2012,2016,562.5464371,796.1773584
39101,1950,1980,518.3106702,523.5548189
39101,1982,2011,536.7322378,474.5480711
39101,2007,2011,544.459044,478.9009808
39101,2012,2016,530.978704,495.8361187
47069,1950,1980,667.2625632,639.5425841
47069,1982,2011,675.6395305,596.6864609
47069,2007,2011,657.8783109,639.5753264
47069,2012,2016,699.3330176,579.7041834
48047,1950,1980,445.5191516,1212.481786
48047,1982,2011,461.4129507,1204.805301
48047,2007,2011,437.8663811,1265.984017
48047,2012,2016,459.4721424,1237.583642
48107,1950,1980,369.052196,1086.832497
48107,1982,2011,382.9125187,1054.827823
48107,2007,2011,365.4364147,1083.439389
48107,2012,2016,375.5184096,1080.308147
45011,1950,1980,717.2284028,693.2889983
45011,1982,2011,709.3314419,719.6443741
45011,2007,2011,667.6847019,774.109774
45011,2012,2016,707.5531348,696.0302789
18059,1950,1980,579.2012335,498.8149757
18059,1982,2011,593.4208602,453.9718575
18059,2007,2011,606.1305282,450.2060166
18059,2012,2016,610.2535489,447.0729753
32003,1950,1980,132.6124678,1594.308086
32003,1982,2011,140.4182815,1567.619047
32003,2007,2011,102.5590662,1591.705075
32003,2012,2016,134.718012,1571.431123
8015,1950,1980,270.4915503,858.4089044
8015,1982,2011,305.800981,816.5665578
8015,2007,2011,302.516877,826.4233318
8015,2012,2016,299.0919213,847.4146379
22027,1950,1980,703.4986151,727.3900694
22027,1982,2011,698.256307,711.6280398
22027,2007,2011,667.2024351,767.3674091
22027,2012,2016,676.4630205,735.9205194
28085,1950,1980,770.7732997,674.1294258
28085,1982,2011,756.9398147,668.3072953
28085,2007,2011,737.6833862,706.3847514
28085,2012,2016,763.843644,652.4507362
17165,1950,1980,595.6344963,623.4404452
17165,1982,2011,583.6692435,610.1483304
17165,2007,2011,610.1928059,587.5973502
17165,2012,2016,566.4185049,625.6549343
26117,1950,1980,486.3167256,497.8482419
26117,1982,2011,510.4630474,470.5814633
26117,2007,2011,502.2583762,481.762699
26117,2012,2016,530.8627885,464.5331171
20145,1950,1980,440.3008456,850.3617127
20145,1982,2011,458.2527213,822.5578481
20145,2007,2011,456.2270832,820.7920136
20145,2012,2016,450.9110836,865.7488604
6023,1950,1980,296.1947778,514.6196607
6023,1982,2011,318.295838,553.0226447
6023,2007,2011,318.9052515,540.472621
6023,2012,2016,300.2174462,584.923862
30099,1950,1980,244.7937985,693.9728462
30099,1982,2011,244.1951655,706.1441741
30099,2007,2011,243.4769783,694.5147687
30099,2012,2016,240.0690842,731.6737217
6051,1950,1980,163.5080582,1087.8284
6051,1982,2011,165.8456265,1093.030909
6051,2007,2011,150.9786393,1109.234849
6051,2012,2016,177.888782,1116.642563
13135,1950,1980,690.4463004,623.0116432
13135,1982,2011,676.2805638,632.0126168
13135,2007,2011,626.0035074,705.1490144
13135,2012,2016,640.7071805,676.6651452
13181,1950,1980,687.6998954,716.958101
13181,1982,2011,667.8862932,731.8524366
13181,2007,2011,588.4298302,823.4084906
13181,2012,2016,610.4894956,775.9659432
19125,1950,1980,503.1995408,539.5323223
19125,1982,2011,517.6809622,487.3129894
19125,2007,2011,566.0331829,418.6851281
19125,2012,2016,509.0281993,505.6346549
40017,1950,1980,492.0146428,853.8509117
40017,1982,2011,503.3234504,815.6572544
40017,2007,2011,499.2060507,832.058655
40017,2012,2016,510.5453191,838.3015234
8103,1950,1980,349.8738087,783.2195194
8103,1982,2011,377.1889086,744.4373151
8103,2007,2011,358.0503051,742.6471924
8103,2012,2016,354.6685329,785.0969329
18133,1950,1980,581.265516,511.6732753
18133,1982,2011,599.0564902,476.1363634
18133,2007,2011,606.9703322,475.3612921
18133,2012,2016,581.2004491,500.1526398
51113,1950,1980,588.8867731,590.5232637
51113,1982,2011,602.5531726,565.8029876
51113,2007,2011,591.3438379,583.0744216
51113,2012,2016,637.7691473,502.4994454
55077,1950,1980,461.9179797,493.1362037
55077,1982,2011,494.5010662,457.0210213
55077,2007,2011,485.4885164,454.1573188
55077,2012,2016,473.2667475,478.172141
37101,1950,1980,711.565548,612.6687725
37101,1982,2011,719.6334076,585.9320777
37101,2007,2011,709.6946592,610.2624323
37101,2012,2016,806.1531735,469.0694787
42103,1950,1980,542.1741389,401.4468096
42103,1982,2011,561.2557557,381.726974
42103,2007,2011,582.8658891,357.9152417
42103,2012,2016,535.1450587,418.0417984
55051,1950,1980,435.3159057,403.7582381
55051,1982,2011,414.2517256,408.0753409
55051,2007,2011,383.4828803,427.3877531
55051,2012,2016,447.5857611,358.7067798
48387,1950,1980,682.6664144,711.0493069
48387,1982,2011,701.4446127,671.7998132
48387,2007,2011,702.608039,664.6249675
48387,2012,2016,654.8312005,729.4642757
22035,1950,1980,662.4838887,722.5425367
22035,1982,2011,669.0892639,687.7944431
22035,2007,2011,669.5085255,705.1347946
22035,2012,2016,673.6482461,672.1589466
45047,1950,1980,656.2688012,716.6869208
45047,1982,2011,640.5021769,725.149406
45047,2007,2011,586.5232062,793.0749142
45047,2012,2016,579.0867805,752.0912122
51081,1950,1980,650.2057414,622.8526308
51081,1982,2011,673.0022013,612.7307503
51081,2007,2011,630.6307082,672.1118178
51081,2012,2016,732.5024207,513.1117077
36073,1950,1980,504.3744777,425.2122072
36073,1982,2011,549.3125971,371.3510454
36073,2007,2011,545.5258988,367.3958032
36073,2012,2016,553.659358,386.8345067
27027,1950,1980,383.8692673,500.1542798
27027,1982,2011,403.6108998,466.0558759
27027,2007,2011,421.9332813,419.4741831
27027,2012,2016,390.7316044,485.7235543
13153,1950,1980,716.9910404,735.6377246
13153,1982,2011,684.072334,754.6851987
13153,2007,2011,638.8134912,818.5434714
13153,2012,2016,674.3366693,762.0961889
48171,1950,1980,519.0452301,991.1736793
48171,1982,2011,547.1772284,948.0895957
48171,2007,2011,495.2571037,1030.732398
48171,2012,2016,516.9370731,973.0906157
48013,1950,1980,451.0573946,1173.879164
48013,1982,2011,441.8194122,1174.568047
48013,2007,2011,423.6869577,1218.700291
48013,2012,2016,417.5844532,1214.569416
56001,1950,1980,257.4738982,713.4712444
56001,1982,2011,279.037909,686.7962986
56001,2007,2011,280.8545585,678.48056
56001,2012,2016,261.5828934,733.8178571
13039,1950,1980,799.2027029,667.7113157
13039,1982,2011,801.8916679,668.3051942
13039,2007,2011,766.2488491,726.5171753
13039,2012,2016,811.3318939,646.8894144
30019,1950,1980,234.925004,661.3083709
30019,1982,2011,249.6573434,650.1442838
30019,2007,2011,275.5354035,588.4427832
30019,2012,2016,277.6421414,610.0724779
47095,1950,1980,618.0135497,632.5382149
47095,1982,2011,618.2661639,611.5175983
47095,2007,2011,590.5481235,651.246613
47095,2012,2016,591.3854236,638.1171619
44005,1950,1980,459.5232446,354.4028967
44005,1982,2011,476.970472,334.2157705
44005,2007,2011,485.1010502,342.1091445
44005,2012,2016,466.3555203,381.6464198
13287,1950,1980,769.2579519,682.4339465
13287,1982,2011,741.5226837,702.6575441
13287,2007,2011,684.3194423,771.07143
13287,2012,2016,726.8875639,682.0558836
12063,1950,1980,765.6545657,720.9609288
12063,1982,2011,741.4800588,751.1253577
12063,2007,2011,670.2912743,841.4059197
12063,2012,2016,734.6197923,740.7770065
40151,1950,1980,434.7385736,936.8642598
40151,1982,2011,443.9638951,902.1935148
40151,2007,2011,432.699264,902.4358433
40151,2012,2016,427.4766128,926.7223904
27127,1950,1980,461.6517843,494.6356289
27127,1982,2011,486.209575,448.1560894
27127,2007,2011,465.6455195,461.1706948
27127,2012,2016,486.1753141,453.6562746
18131,1950,1980,579.665761,461.462195
18131,1982,2011,592.7833028,430.6774626
18131,2007,2011,620.8914383,411.9482561
18131,2012,2016,606.1822809,433.2658814
39079,1950,1980,620.2245634,537.7526864
39079,1982,2011,608.6663824,524.2980826
39079,2007,2011,621.4439321,493.5661317
39079,2012,2016,601.9362769,513.9427289
48241,1950,1980,773.4889975,735.3427038
48241,1982,2011,816.6173274,669.8694509
48241,2007,2011,792.1727391,711.7616785
48241,2012,2016,801.4572175,687.3151901
39085,1950,1980,543.7835108,391.2071748
39085,1982,2011,549.1980499,370.514367
39085,2007,2011,582.2792233,336.0850243
39085,2012,2016,568.6796912,368.8363777
16085,1950,1980,280.4299142,701.6019047
16085,1982,2011,286.8472916,703.2568413
16085,2007,2011,288.1960307,688.6191845
16085,2012,2016,258.4091011,769.173244
37073,1950,1980,743.1117307,533.2952591
37073,1982,2011,754.343585,527.5120576
37073,2007,2011,734.5075168,582.3191538
37073,2012,2016,819.500758,440.2980885
18115,1950,1980,586.0003041,537.7882988
18115,1982,2011,619.434215,487.9429304
18115,2007,2011,603.862449,520.9292815
18115,2012,2016,637.3246351,480.7109251
37167,1950,1980,685.6196781,642.1786319
37167,1982,2011,665.8794905,650.3651415
37167,2007,2011,663.5242991,667.1865478
37167,2012,2016,686.2610436,629.2692364
13143,1950,1980,689.7101027,660.1335626
13143,1982,2011,675.9407159,638.7449854
13143,2007,2011,622.1502407,724.1001184
13143,2012,2016,627.6114388,697.2249413
48067,1950,1980,605.7585941,814.5370263
48067,1982,2011,607.0359881,797.6129532
48067,2007,2011,619.8840471,790.7137047
48067,2012,2016,553.7124163,850.1087505
27167,1950,1980,368.8434726,543.5101126
27167,1982,2011,399.1075558,490.3427314
27167,2007,2011,415.2503245,437.1167725
27167,2012,2016,374.9765912,508.6261483
54053,1950,1980,617.6868369,560.626559
54053,1982,2011,612.0701364,558.1004058
54053,2007,2011,624.1943248,541.9659974
54053,2012,2016,603.494826,561.3210159
29121,1950,1980,533.5659781,589.7719296
29121,1982,2011,544.9262804,538.9739752
29121,2007,2011,603.8330107,456.4225167
29121,2012,2016,530.6437933,557.7113774
55115,1950,1980,467.1274464,458.7794372
55115,1982,2011,470.2904452,425.2560739
55115,2007,2011,465.2041257,428.1767437
55115,2012,2016,501.8922785,401.9187364
46115,1950,1980,339.9833407,670.333533
46115,1982,2011,377.4878529,590.2872113
46115,2007,2011,397.8760603,529.6080252
46115,2012,2016,340.5970117,646.0316383
38083,1950,1980,305.6426679,592.5230356
38083,1982,2011,323.3608228,566.1374969
38083,2007,2011,362.0519415,492.1513932
38083,2012,2016,329.5758957,567.7157294
39105,1950,1980,610.1544976,559.4687091
39105,1982,2011,601.8650955,553.0410563
39105,2007,2011,622.3232653,529.4997461
39105,2012,2016,580.8193924,572.4649039
48367,1950,1980,474.3424307,997.3011386
48367,1982,2011,497.1230474,956.403635
48367,2007,2011,495.8982652,957.6021398
48367,2012,2016,472.9720486,955.6705309
55003,1950,1980,440.7608117,406.8346156
55003,1982,2011,417.7358046,429.672464
55003,2007,2011,371.6054684,469.9448252
55003,2012,2016,428.6838976,401.0727159
29087,1950,1980,520.3649715,614.42157
29087,1982,2011,512.5147617,597.0713718
29087,2007,2011,551.6696802,524.107708
29087,2012,2016,518.98887,597.3147094
54023,1950,1980,573.2253795,582.6368938
54023,1982,2011,581.7415918,564.5535492
54023,2007,2011,586.7368335,555.2333771
54023,2012,2016,573.292252,568.472327
21191,1950,1980,601.9616158,568.0558729
21191,1982,2011,610.4072014,551.0936138
21191,2007,2011,580.968466,599.3385316
21191,2012,2016,610.4738164,549.9238738
5023,1950,1980,701.0278468,611.2773591
5023,1982,2011,715.2612921,554.4837188
5023,2007,2011,722.2448411,514.2653547
5023,2012,2016,701.6860385,531.1974144
30073,1950,1980,239.4739788,697.9785973
30073,1982,2011,237.6275204,714.517947
30073,2007,2011,237.9015771,698.7155654
30073,2012,2016,247.1402886,721.3397682
18021,1950,1980,568.0336266,548.877029
18021,1982,2011,586.9165723,513.9675553
18021,2007,2011,603.9591369,509.6913033
18021,2012,2016,572.7578978,539.7446821
47183,1950,1980,671.7547066,600.2480864
47183,1982,2011,675.0078779,569.4219335
47183,2007,2011,641.7903381,619.3717898
47183,2012,2016,685.6661814,556.6911873
40059,1950,1980,444.0324673,958.492031
40059,1982,2011,461.4944225,905.7805207
40059,2007,2011,410.5898467,956.6466037
40059,2012,2016,406.783071,980.6917503
8123,1950,1980,299.3587543,904.2799365
8123,1982,2011,322.1815801,894.7910117
8123,2007,2011,313.457654,903.741774
8123,2012,2016,323.2793986,917.8122252
55009,1950,1980,465.6501356,427.770393
55009,1982,2011,481.9369001,396.3417465
55009,2007,2011,478.6967813,391.8308248
55009,2012,2016,509.2027283,370.8182537
27145,1950,1980,420.8570255,475.0519694
27145,1982,2011,447.6184445,447.6456394
27145,2007,2011,436.5696465,433.9170679
27145,2012,2016,440.5026291,426.3405839
29211,1950,1980,515.2469487,582.670231
29211,1982,2011,529.7130066,526.0971469
29211,2007,2011,595.5244168,431.6111989
29211,2012,2016,526.4368437,537.1306541
55067,1950,1980,457.444365,420.5348125
55067,1982,2011,443.7432143,408.1836795
55067,2007,2011,425.0738305,422.3889682
55067,2012,2016,480.9283223,376.4679567
8063,1950,1980,339.3828302,914.7420025
8063,1982,2011,367.1380639,867.2397668
8063,2007,2011,388.4877787,838.0334329
8063,2012,2016,348.1882154,932.4991448
17005,1950,1980,565.5097481,581.9216019
17005,1982,2011,564.6731969,564.8629556
17005,2007,2011,601.0253822,517.8396609
17005,2012,2016,592.6383192,529.7179895
24013,1950,1980,537.291545,554.5126775
24013,1982,2011,549.6776988,538.8787942
24013,2007,2011,545.8168925,530.2313066
24013,2012,2016,562.992206,501.8332684
26113,1950,1980,456.4887374,460.5887649
26113,1982,2011,485.0668015,437.3487036
26113,2007,2011,486.9006749,446.3535458
26113,2012,2016,504.900427,427.8772993
46003,1950,1980,390.6434473,675.8532676
46003,1982,2011,413.5691743,617.3075373
46003,2007,2011,432.2844267,563.9700951
46003,2012,2016,399.2264912,645.6615595
21131,1950,1980,NA,NA
21131,1982,2011,NA,NA
21131,2007,2011,NA,NA
21131,2012,2016,NA,NA
31083,1950,1980,406.7408377,798.79438
31083,1982,2011,423.5146678,760.4526214
31083,2007,2011,485.6732499,669.771259
31083,2012,2016,395.6361032,824.5165466
16055,1950,1980,288.7834341,659.4098723
16055,1982,2011,292.5875549,643.9920645
16055,2007,2011,300.284378,619.835442
16055,2012,2016,296.7373046,658.8363403
48163,1950,1980,438.8651718,1219.28393
48163,1982,2011,430.1452219,1228.424793
48163,2007,2011,404.2276306,1293.643528
48163,2012,2016,401.063578,1263.654703
45091,1950,1980,671.4649619,636.4170633
45091,1982,2011,644.5491696,639.7595789
45091,2007,2011,628.2993248,684.4069821
45091,2012,2016,639.6034486,641.6459261
4021,1950,1980,187.4104546,1663.945282
4021,1982,2011,199.6303414,1644.576856
4021,2007,2011,155.8310497,1675.431161
4021,2012,2016,148.3242661,1681.289733
21029,1950,1980,616.0034112,605.0182293
21029,1982,2011,603.9029294,600.1698256
21029,2007,2011,606.2701947,613.77783
21029,2012,2016,640.183261,573.1059063
28147,1950,1980,819.7574066,649.5166974
28147,1982,2011,800.7216422,638.509188
28147,2007,2011,779.863247,676.1044446
28147,2012,2016,785.448236,652.6237727
56021,1950,1980,322.1894945,786.7837018
56021,1982,2011,346.6751215,767.0457337
56021,2007,2011,341.1678633,763.5409116
56021,2012,2016,335.3190033,807.8321132
38007,1950,1980,300.433626,613.4744657
38007,1982,2011,302.6256699,635.4869791
38007,2007,2011,334.4660947,574.3771071
38007,2012,2016,318.487565,628.7801826
12121,1950,1980,831.4115298,705.9866958
12121,1982,2011,813.3695478,731.3705882
12121,2007,2011,761.9818377,790.6836825
12121,2012,2016,840.1361815,673.9412868
50001,1950,1980,458.886656,470.2238416
50001,1982,2011,484.3398763,435.1591238
50001,2007,2011,518.06568,400.9795839
50001,2012,2016,493.6512557,446.3235783
34023,1950,1980,522.5177987,537.8976132
34023,1982,2011,565.1111074,511.5375123
34023,2007,2011,577.5973496,516.3109958
34023,2012,2016,578.9254907,528.7219906
26045,1950,1980,478.7295746,502.137615
26045,1982,2011,495.7771273,455.5148706
26045,2007,2011,482.0285757,464.4843033
26045,2012,2016,521.9793882,435.7880333
27173,1950,1980,393.1258852,560.608285
27173,1982,2011,405.7198121,516.0608767
27173,2007,2011,393.5109202,508.0360945
27173,2012,2016,417.8257847,503.5555411
36053,1950,1980,524.8463296,383.6520287
36053,1982,2011,538.8990937,364.1424392
36053,2007,2011,547.0848743,358.177035
36053,2012,2016,564.5328186,347.278388
22119,1950,1980,676.6284291,743.4838871
22119,1982,2011,675.4751216,722.1640218
22119,2007,2011,644.3140932,775.3428775
22119,2012,2016,625.5450046,766.919023
21119,1950,1980,NA,NA
21119,1982,2011,NA,NA
21119,2007,2011,NA,NA
21119,2012,2016,NA,NA
31041,1950,1980,426.7929577,720.6120895
31041,1982,2011,442.7167896,670.5632403
31041,2007,2011,483.2376927,592.0079684
31041,2012,2016,418.8099273,740.6191106
48205,1950,1980,363.8340174,1013.654992
48205,1982,2011,359.4436365,996.9546369
48205,2007,2011,323.0140998,1061.136537
48205,2012,2016,352.3902495,1049.718262
27079,1950,1980,478.5271641,451.0405117
27079,1982,2011,490.9785991,423.7963691
27079,2007,2011,456.5145073,442.8552481
27079,2012,2016,493.829908,409.190022
42041,1950,1980,521.0100787,549.8900277
42041,1982,2011,531.2595774,526.3511037
42041,2007,2011,552.5986096,512.995006
42041,2012,2016,546.3704523,516.6348322
48079,1950,1980,314.8906774,1166.106787
48079,1982,2011,339.4875821,1138.999395
48079,2007,2011,321.0099661,1178.887443
48079,2012,2016,338.5843118,1151.279472
40109,1950,1980,520.0940904,803.5893794
40109,1982,2011,535.5356307,761.0860363
40109,2007,2011,537.4054332,769.3198664
40109,2012,2016,544.8151394,770.3331147
40119,1950,1980,524.2478062,818.9671785
40119,1982,2011,539.9273108,766.9606303
40119,2007,2011,547.590425,766.2319075
40119,2012,2016,512.2895263,821.3474248
13057,1950,1980,670.8309194,611.2964017
13057,1982,2011,641.7331964,619.1589181
13057,2007,2011,602.8454142,686.2603314
13057,2012,2016,597.1670311,673.6096663
48089,1950,1980,607.0965669,921.2162271
48089,1982,2011,622.6408425,907.5230734
48089,2007,2011,548.8139595,989.4378228
48089,2012,2016,602.5771876,899.048755
47151,1950,1980,673.8557471,544.9035318
